run_id,alternative,is_success,duration,total_tokens,tool_name
5171,godoctor-extension,1,152302674458,1825711,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5170,godoctor-mcp-with-extension-context,1,164445155584,1684807,run_shell_command
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5171,godoctor-extension,1,152302674458,1825711,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5170,godoctor-mcp-with-extension-context,1,164445155584,1684807,run_shell_command
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5171,godoctor-extension,1,152302674458,1825711,run_shell_command
5170,godoctor-mcp-with-extension-context,1,164445155584,1684807,run_shell_command
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,write_file
5175,godoctor-extension,1,166225343125,1677979,read_docs
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,write_file
5170,godoctor-mcp-with-extension-context,1,164445155584,1684807,run_shell_command
5171,godoctor-extension,1,152302674458,1825711,smart_read
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,write_file
5171,godoctor-extension,1,152302674458,1825711,file_create
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5171,godoctor-extension,1,152302674458,1825711,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5170,godoctor-mcp-with-extension-context,1,164445155584,1684807,file_create
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5170,godoctor-mcp-with-extension-context,1,164445155584,1684807,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5171,godoctor-extension,1,152302674458,1825711,run_shell_command
5170,godoctor-mcp-with-extension-context,1,164445155584,1684807,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5171,godoctor-extension,1,152302674458,1825711,run_shell_command
5170,godoctor-mcp-with-extension-context,1,164445155584,1684807,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,write_file
5175,godoctor-extension,1,166225343125,1677979,smart_edit
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,write_file
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,verify_tests
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,google_web_search
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,read_docs
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,file_create
5177,godoctor-mcp,1,148945254958,1484719,google_web_search
5175,godoctor-extension,1,166225343125,1677979,file_create
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,write_file
5177,godoctor-mcp,1,148945254958,1484719,add_dependency
5175,godoctor-extension,1,166225343125,1677979,file_create
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,file_create
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,write_file
5175,godoctor-extension,1,166225343125,1677979,file_create
5177,godoctor-mcp,1,148945254958,1484719,file_create
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,file_create
5175,godoctor-extension,1,166225343125,1677979,file_create
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,write_file
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,smart_edit
5177,godoctor-mcp,1,148945254958,1484719,file_create
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,file_create
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,file_create
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5177,godoctor-mcp,1,148945254958,1484719,write_file
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,smart_edit
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,write_file
5175,godoctor-extension,1,166225343125,1677979,verify_tests
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,file_create
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,file_create
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,run_shell_command
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,replace
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,file_create
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,smart_edit
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,replace
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,smart_edit
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,smart_edit
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,read_file
5175,godoctor-extension,1,166225343125,1677979,smart_edit
5177,godoctor-mcp,1,148945254958,1484719,file_create
5172,godoctor-mcp-with-custom-context,1,144266871083,1524540,run_shell_command
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,smart_edit
5177,godoctor-mcp,1,148945254958,1484719,write_file
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,smart_edit
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,file_create
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,verify_tests
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,smart_edit
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,write_file
5175,godoctor-extension,1,166225343125,1677979,file_create
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,write_file
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,write_file
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,write_file
5173,godoctor-mcp,1,101227253708,953385,read_docs
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,run_shell_command
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5164,godoctor-mcp-with-custom-context,1,531587889666,1816272,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,file_create
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,file_create
5177,godoctor-mcp,1,148945254958,1484719,write_file
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,file_create
5174,godoctor-mcp-with-extension-context,1,101059517375,1066579,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,write_file
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,file_create
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,file_create
5177,godoctor-mcp,1,148945254958,1484719,write_file
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,write_file
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,file_create
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,google_web_search
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5175,godoctor-extension,1,166225343125,1677979,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,google_web_search
5173,godoctor-mcp,1,101227253708,953385,file_create
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,read_docs
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,file_create
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,file_create
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5179,godoctor-extension,1,135836939959,1587557,google_web_search
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,read_docs
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,file_create
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,read_docs
5173,godoctor-mcp,1,101227253708,953385,file_create
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,file_create
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,file_create
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,write_file
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,file_create
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,smart_edit
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,file_create
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5177,godoctor-mcp,1,148945254958,1484719,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,write_file
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,smart_edit
5179,godoctor-extension,1,135836939959,1587557,verify_build
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,smart_edit
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,file_create
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,smart_edit
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,verify_build
5179,godoctor-extension,1,135836939959,1587557,smart_edit
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,verify_build
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5173,godoctor-mcp,1,101227253708,953385,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,file_create
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,google_web_search
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,read_docs
5179,godoctor-extension,1,135836939959,1587557,write_file
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,smart_edit
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,smart_edit
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,file_create
5179,godoctor-extension,1,135836939959,1587557,smart_edit
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,file_create
5179,godoctor-extension,1,135836939959,1587557,write_file
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,file_create
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,read_file
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,file_create
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,smart_edit
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,smart_edit
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,file_create
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,google_web_search
5179,godoctor-extension,1,135836939959,1587557,write_file
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,write_file
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,smart_edit
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,smart_edit
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,replace
5179,godoctor-extension,1,135836939959,1587557,smart_edit
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,replace
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,write_file
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,file_create
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,replace
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,smart_edit
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,write_file
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,smart_edit
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,file_create
5179,godoctor-extension,1,135836939959,1587557,smart_edit
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,smart_edit
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,file_create
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,file_create
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,smart_edit
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,write_file
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,read_docs
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,file_create
5179,godoctor-extension,1,135836939959,1587557,smart_edit
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,smart_edit
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,file_create
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,smart_edit
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,file_create
5179,godoctor-extension,1,135836939959,1587557,write_file
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,write_file
5178,godoctor-mcp-with-extension-context,1,133915656416,1328311,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,write_file
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,smart_edit
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,write_file
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,smart_edit
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,write_file
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,smart_edit
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,file_create
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,file_create
5179,godoctor-extension,1,135836939959,1587557,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,run_shell_command
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,file_create
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5179,godoctor-extension,1,135836939959,1587557,verify_build
5176,godoctor-mcp-with-custom-context,1,159533595375,1670132,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,file_create
5179,godoctor-extension,1,135836939959,1587557,verify_tests
5185,godoctor-mcp,1,189892609166,1439485,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,read_docs
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,write_file
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,write_file
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,file_create
5185,godoctor-mcp,1,189892609166,1439485,write_file
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,file_create
5185,godoctor-mcp,1,189892609166,1439485,write_file
5181,godoctor-mcp,1,128411117250,1219357,run_shell_command
5191,godoctor-extension,1,112890770750,1165462,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,file_create
5181,godoctor-mcp,1,128411117250,1219357,add_dependency
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,write_file
5181,godoctor-mcp,1,128411117250,1219357,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,run_shell_command
5180,godoctor-mcp-with-custom-context,1,118201684417,1187742,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,run_shell_command
5181,godoctor-mcp,1,128411117250,1219357,run_shell_command
5191,godoctor-extension,1,112890770750,1165462,google_web_search
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,file_create
5191,godoctor-extension,1,112890770750,1165462,run_shell_command
5181,godoctor-mcp,1,128411117250,1219357,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,run_shell_command
5191,godoctor-extension,1,112890770750,1165462,read_docs
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5181,godoctor-mcp,1,128411117250,1219357,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,run_shell_command
5191,godoctor-extension,1,112890770750,1165462,run_shell_command
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5181,godoctor-mcp,1,128411117250,1219357,run_shell_command
5191,godoctor-extension,1,112890770750,1165462,file_create
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,run_shell_command
5181,godoctor-mcp,1,128411117250,1219357,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,replace
5182,godoctor-mcp-with-extension-context,1,111697470791,1053878,run_shell_command
5181,godoctor-mcp,1,128411117250,1219357,read_docs
5191,godoctor-extension,1,112890770750,1165462,file_create
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,run_shell_command
5191,godoctor-extension,1,112890770750,1165462,run_shell_command
5181,godoctor-mcp,1,128411117250,1219357,file_create
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,replace
5181,godoctor-mcp,1,128411117250,1219357,file_create
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,run_shell_command
5191,godoctor-extension,1,112890770750,1165462,smart_edit
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,run_shell_command
5191,godoctor-extension,1,112890770750,1165462,run_shell_command
5183,godoctor-extension,1,127449702583,1604119,run_shell_command
5181,godoctor-mcp,1,128411117250,1219357,file_create
5185,godoctor-mcp,1,189892609166,1439485,write_file
5183,godoctor-extension,1,127449702583,1604119,run_shell_command
5191,godoctor-extension,1,112890770750,1165462,run_shell_command
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,run_shell_command
5181,godoctor-mcp,1,128411117250,1219357,file_create
5191,godoctor-extension,1,112890770750,1165462,run_shell_command
5183,godoctor-extension,1,127449702583,1604119,run_shell_command
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,read_docs
5185,godoctor-mcp,1,189892609166,1439485,write_file
5181,godoctor-mcp,1,128411117250,1219357,run_shell_command
5191,godoctor-extension,1,112890770750,1165462,run_shell_command
5183,godoctor-extension,1,127449702583,1604119,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,write_file
5181,godoctor-mcp,1,128411117250,1219357,run_shell_command
5191,godoctor-extension,1,112890770750,1165462,file_create
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,file_create
5183,godoctor-extension,1,127449702583,1604119,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,write_file
5191,godoctor-extension,1,112890770750,1165462,write_file
5183,godoctor-extension,1,127449702583,1604119,run_shell_command
5181,godoctor-mcp,1,128411117250,1219357,run_shell_command
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,file_create
5185,godoctor-mcp,1,189892609166,1439485,write_file
5183,godoctor-extension,1,127449702583,1604119,read_docs
5191,godoctor-extension,1,112890770750,1165462,file_create
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,write_file
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,run_shell_command
5183,godoctor-extension,1,127449702583,1604119,read_docs
5181,godoctor-mcp,1,128411117250,1219357,file_create
5191,godoctor-extension,1,112890770750,1165462,run_shell_command
5185,godoctor-mcp,1,189892609166,1439485,run_shell_command
5190,godoctor-mcp-with-extension-context,1,115624900167,1160920,run_shell_command
